Epoch,D_Loss,G_Loss
115,1.386441735508235,0.6951080068401551
116,1.3861223747741143,0.6957856362949223
117,1.3862171961700536,0.6952966290385756
118,1.386344811619689,0.6944831108257651
119,1.3864751647324323,0.6947032248933022
120,1.3867120627807155,0.6957533821871836
121,1.386003836921361,0.6959320088023464
122,1.3870817152740749,0.6939772660737713
123,1.3865039357447733,0.6949906918352053
124,1.3868967694778964,0.6946435138651225
125,1.386143922873828,0.695108580909091
126,1.386189222539941,0.6953361687935107
127,1.3864872407287223,0.6945312407599192
128,1.3861136338482165,0.695296760835604
129,1.3865905195202457,0.6949554564065585
130,1.386225635194343,0.695895739648168
131,1.3864014022154352,0.6945961118084655
132,1.3863692387734374,0.6948256411985175
133,1.3863657468666224,0.6954332595206287
134,1.385371369722227,0.6972376906640454
135,1.386113090330063,0.6950572397746996
136,1.3862893684813966,0.6946249170458481
137,1.3863370362754281,0.6950735912815621
138,1.3865244956729619,0.6946961573201772
139,1.3860170446574416,0.695107438418691
140,1.3864470701919842,0.6958093213164098
141,1.3867781764432177,0.6942297769327687
142,1.3861525590153045,0.694774245052305
143,1.3862719470507479,0.695252783052181
144,1.3864687529464834,0.6952121956571596
145,1.386246947120858,0.6942604965951344
146,1.386576451939535,0.6945016182040515
147,1.386289597850412,0.6953363999996556
148,1.3858483365681618,0.6954961064267376
149,1.3866297618983543,0.6946819143956655
150,1.386200880691341,0.6949836880512977
151,1.3866275137281854,0.6941555146825368
152,1.3864240813745212,0.6946299459836255
153,1.3866760911054263,0.6941459712372523
154,1.3856189593876878,0.6966753491800125
155,1.3860086625161236,0.6945092550831843
156,1.3862922857749407,0.6944084847898788
157,1.386047252305022,0.6948675954859006
158,1.3865567716561495,0.6949325424351104
159,1.386240016039648,0.6943282222366769
160,1.3863736234571291,0.6950359187645999
161,1.3861969862490484,0.6944055811727428
162,1.3863063510422293,0.6945661403000627
163,1.3864086943266054,0.6946765349403908
164,1.3862354195417335,0.6946131661534309
165,1.385875661351365,0.6953442537621276
166,1.386148291635731,0.6951780978199009
167,1.3862729801979239,0.6944848934877409
168,1.3861958151130371,0.6946225635809441
169,1.3859873319461467,0.6950695010148771
170,1.386479586294797,0.6944346830384917
171,1.3858583935591728,0.6958286748969391
172,1.3863985127510001,0.6944157275026792
173,1.386252216756616,0.6945295122932625
174,1.3863156546060353,0.6957468458846824
175,1.3859300576660731,0.6956138362487158
176,1.3860822915350466,0.6945322963949208
177,1.3857947387923932,0.695207772870042
178,1.3857836107549057,0.6948007292126956
179,1.385747212117121,0.694810686080151
180,1.3860848122127525,0.6950459917454415
181,1.3858595678251084,0.6952788211303215
182,1.3859380614267636,0.6950246032378445
183,1.3857065991723918,0.6951150136179032
184,1.3860803049857213,0.6945418735889539
185,1.3858390413735011,0.6955372422729453
186,1.385606918909234,0.6954812823229184
187,1.3856747662095719,0.6953746914591419
188,1.3857259873521928,0.6945612625852567
189,1.3858656359998058,0.6955002844673858
190,1.3853633792296935,0.6955381397787295
191,1.3860586580892675,0.6946494444592358
192,1.3858518276584748,0.6952532438995087
193,1.3855930205485592,0.695795334705479
194,1.3855966956239858,0.6945066834081254
195,1.3857318829728045,0.6948238011092356
196,1.3857165266117548,0.6948598766503813
197,1.385496533488574,0.6946796700358391
198,1.385418669818199,0.6958983333687804
199,1.3855695866014315,0.6947831481218882
200,1.3855710593668837,0.6949560013876114
201,1.3854648466796091,0.6948249720411214
202,1.385668372726876,0.6951462336939219
203,1.3854746475611648,0.6951056673578476
204,1.3855386689373348,0.6948644672966984
205,1.3852844709811145,0.6947472149922967
206,1.3854341332770919,0.6949372174192782
207,1.3855113400716215,0.6951018223819667
208,1.385239029039531,0.6953868861884287
209,1.3857252280053483,0.6945536692188755
210,1.3850058315823612,0.6952720637599082
211,1.3851834566897998,0.6957238930273274
212,1.3850557349588228,0.6955417118728433
213,1.385235570405172,0.695397181121726
214,1.385484889898126,0.6949862849018346
215,1.3855674739025499,0.6946323994019804
216,1.3855025989415983,0.6952908529334416
217,1.3856768619660373,0.6946608172091719
218,1.3853728949479316,0.6948403296949657
219,1.3855960455523233,0.694929317558465
220,1.3855669950921785,0.6949220116688236
221,1.3850734462476757,0.6950784134742332
222,1.3853885794747365,0.6949681376009227
223,1.3855208283690013,0.6952704521891189
224,1.3853314584248686,0.6950721673361243
225,1.3853798192249585,0.6949546524582932
226,1.3856919027490704,0.6947838757952599
227,1.3851277681246197,0.6955117526800121
228,1.3852523702736859,0.6962544979297951
229,1.3852979728620347,0.6954088914271903
230,1.3850416534975782,0.6951599681418236
231,1.3850190285678323,0.695321916139017
232,1.3853634770738479,0.6950529069048629
233,1.3854046542894896,0.6950068638477152
234,1.385291254955884,0.6948776900700239
235,1.3849737653040994,0.6952481614128095
236,1.3853243048468682,0.6949815179251101
237,1.3857764413912002,0.6945174961737847
238,1.3856332493291053,0.6952244250197389
239,1.3856176003881786,0.6945162461772901
240,1.385505943197638,0.6952585424870661
241,1.3854240479806788,0.6950856810563231
242,1.3849705814906996,0.6964416981219701
243,1.3855969726222834,0.6946519356408075
244,1.3854274123771007,0.6959898857969672
245,1.3853589250752916,0.6953725172164233
246,1.3855226710778938,0.6947648142842942
247,1.3851456716316475,0.6956344405401788
248,1.3854214752169505,0.6955464862321066
249,1.3857247530053196,0.6945437183391013
250,1.3851984440599947,0.6952515068595813
251,1.3848344581584409,0.695535699900699
252,1.3852904036845246,0.6965957777617184
253,1.3851899012038698,0.6950200138503013
254,1.3856443443663045,0.6942413324770862
255,1.3856156531670323,0.6952197559552106
256,1.3854919285534724,0.6953140803736094
257,1.38525228277189,0.6948016968355876
258,1.3851382337068314,0.6969299870606971
259,1.3845681682161,0.6957507125659076
260,1.3851219397973797,0.6954037351151036
261,1.3858455827110978,0.6948502447507153
262,1.3850869883413184,0.6951606809480549
263,1.3843864904691094,0.6967105455186269
264,1.3851497687025158,0.6946800812466504
265,1.3853472012635235,0.6951516214503001
266,1.3846812643553024,0.6960572587096527
267,1.3849649738231207,0.6948068353207144
268,1.3852206323653051,0.6957685073420882
269,1.3852119775123248,0.6950230169105748
270,1.3849265135178284,0.6956905814474577
271,1.3850494076127875,0.6946038145861125
272,1.3853124916961748,0.6957434229042432
273,1.384834083588156,0.6964147277346485
274,1.384972703579354,0.6971219025178043
275,1.3853847823322636,0.6953278004987055
276,1.3851336053653396,0.6948805723220246
277,1.385179919739292,0.695783374890617
278,1.3855068302590008,0.6948780354503628
279,1.3850994784401975,0.6950533760532941
280,1.3853425381526554,0.6948640314887647
281,1.385506900206004,0.6946354756072232
282,1.3850371498087226,0.6960316415382847
283,1.3848649342310484,0.6953660440567422
284,1.3852279795223175,0.6952850975810665
285,1.3847645816125282,0.6977482753801564
286,1.385042094136482,0.6952322261858749
287,1.3854432290411431,0.6944567087578447
288,1.3852073921052288,0.6956124169641433
289,1.385672584448231,0.6952068110987476
290,1.385001742608471,0.6957625050659049
291,1.3852371145465059,0.6952739757013647
292,1.3846360694736106,0.6962074581958931
293,1.3850268341226666,0.6953587255453411
294,1.3852425698003812,0.6954244672571688
295,1.3852278853184012,0.6963351986383739
296,1.3844264699443836,0.6967906461662898
297,1.3829213095718322,0.6972402555349211
298,1.3849340519404303,0.6957029859837331
299,1.3852554635914494,0.6956572913688067
300,1.3852621708150323,0.6954758872860642
301,1.3854666733986711,0.6951290331270596
302,1.385080113258536,0.6964415833694205
303,1.3845935247532308,0.6966237601011855
304,1.385494609197525,0.6950061820005173
305,1.3849025674198316,0.696046238858678
306,1.3852948898866297,0.6951769364819135
307,1.3841554864764758,0.6955891841486709
308,1.3834554279503757,0.6972110094545094
309,1.3845640348789354,0.6957010171252843
310,1.3843128484541967,0.6960933144846463
311,1.3854419247472667,0.6947812335608212
312,1.3851527383202287,0.695212745265057
313,1.3852108424384844,0.6948801416512493
314,1.3849108812471502,0.6953142148582903
315,1.3846277330564036,0.6961156686759431
316,1.3851806233598762,0.695212623878429
317,1.383981658579552,0.6969111679827786
318,1.3845735603271554,0.696621621444345
319,1.3843195142403042,0.6988573627520914
320,1.385180056571416,0.696000004399857
321,1.385507872319657,0.6944836035166702
322,1.3849241485198338,0.6955173265648215
323,1.3845525935088119,0.6958170950616875
324,1.3850163613960622,0.6960016474399937
325,1.3849367664012735,0.6950007969998333
326,1.3846224316451103,0.6956948254546619
327,1.3856038823383583,0.6949324623838952
328,1.384749279787007,0.6958029858053547
329,1.3848587582100471,0.6958632940026723
330,1.3845872161867412,0.6959292022809046
331,1.384952428406232,0.6950720791539101
332,1.384836755590896,0.6979751593378036
333,1.3855131368522775,0.6944707771890783
334,1.385216209782313,0.6957649026219159
335,1.3850037748138655,0.695413903252447
336,1.3843792033930347,0.6963812584678332
337,1.3823429011318782,0.697523806397229
338,1.3847694325528732,0.6965189482931677
339,1.384742349862508,0.6966303124275381
340,1.385088526563013,0.6949556570279
341,1.3840509461893884,0.697243790342111
342,1.384968905960588,0.6953054450826558
343,1.3847336959621133,0.6956790390692346
344,1.3855568499189534,0.69558220438353
345,1.385090887614581,0.6958103419779098
346,1.3842790989570966,0.6987867017518984
347,1.384367557557206,0.6954500149578264
348,1.3849647777946028,0.6956357316679607
349,1.3853710996641961,0.695784872457317
350,1.3851041067816896,0.6979261101925209
351,1.3841645177368704,0.6966615748255764
352,1.3847301243102714,0.6960723913831798
353,1.3852038295709923,0.6952851128224369
354,1.3855609804664029,0.6950619114248175
355,1.385410349594948,0.6953817502888915
356,1.3849279785265116,0.6955348707089141
357,1.3851877195105704,0.6956812253893783
358,1.385028321721238,0.6970308126039702
359,1.3854416702708152,0.6948141597857759
360,1.3842741123753595,0.6964346000661045
361,1.3832388190237899,0.6969362230605731
362,1.3846283461133095,0.6970275423434227
363,1.3848357894649244,0.6960693144975187
364,1.3845601587398957,0.695804115639974
365,1.3854855168355655,0.6956065230785984
366,1.3851241353712125,0.6959190068587865
367,1.3850419805746645,0.6956294919938257
368,1.3841675372972881,0.6953596037612658
369,1.3839426931997412,0.6976997752303946
370,1.3842096675068276,0.6961076523955554
371,1.3844743194781481,0.696701487245625
372,1.3850717435688733,0.6958127271162865
373,1.3852691233974614,0.6954921247548165
374,1.385248507130636,0.6954555821064945
375,1.3853789919723658,0.6946459284315915
376,1.3855540173374898,0.6956885016127808
377,1.3842480138080304,0.6964875940046354
378,1.3840619744435292,0.6970239182653493
379,1.383403872314109,0.6970519542217799
380,1.384285029142959,0.697798490524292
381,1.3845667677791151,0.6955752423773073
382,1.3841406928213764,0.6975376098055274
383,1.3832477134520604,0.6970114138436644
384,1.3852590455856497,0.6957305475865325
385,1.385028829857639,0.6961551636593527
386,1.3851355100603409,0.6955518456830826
387,1.3850217378574963,0.6978057850849683
388,1.3836918074178368,0.696449281486202
389,1.3845316021954088,0.6965347005215954
390,1.3848514996094792,0.696582304356305
391,1.3849223831064625,0.6953647533712322
392,1.3846003259425839,0.697140148275247
393,1.3844733023208027,0.6956153787570457
394,1.3843595403922748,0.6989092321972868
395,1.3854610076233678,0.6955504476956037
396,1.3829878534628377,0.6972990740924121
397,1.384331287042191,0.6962046150339248
398,1.3846529259529288,0.6954503161449955
399,1.3849853867809523,0.6963569216396166
400,1.384567258156598,0.6955403832199911
401,1.3846890402438978,0.6976504297969548
402,1.3851986400885126,0.6952283322538959
403,1.3856494879885897,0.69499050369954
404,1.3841861197937568,0.6968432083113553
405,1.3840810291843326,0.6959568410091204
406,1.3839634780061845,0.6974023452292294
407,1.38445138210031,0.6962778131099052
408,1.3857674770839683,0.6964296821385758
409,1.384003980314895,0.6954849030329212
410,1.3844993463526034,0.6968567420698736
411,1.3848999501227244,0.6957668935599393
412,1.3845743538990414,0.6962232538350096
413,1.384759129522598,0.696339483164489
414,1.3842818588698835,0.6986490493495715
415,1.384432437689337,0.6960792710928068
416,1.3846350610256195,0.6972744226047437
417,1.3842508436337997,0.6960751334349858
418,1.3837345362934348,0.6974094268189718
419,1.3844318583811799,0.6969000345359654
420,1.384132917341032,0.6972366237681206
421,1.3852585216635438,0.6955364425092527
422,1.3847168546561237,0.6950106486746165
423,1.3842161844854486,0.6959742647531915
424,1.383723698250235,0.6970159715237139
425,1.3846352136434485,0.6960816749426872
426,1.3839908483093732,0.6985403235372343
427,1.3837423089160223,0.6966829075728922
428,1.3845877118714869,0.6973587672596109
429,1.3835164231660704,0.6965792176045783
430,1.3836353351808575,0.6966618688343322
431,1.3839752117520598,0.6973533395286564
432,1.3850296122706645,0.6968962067066262
433,1.3847781946397808,0.6958549029138534
434,1.3842357669246796,0.695948352212231
435,1.3830718598477372,0.7008090234918681
436,1.3839728324652807,0.6969149674726948
437,1.3849094789730358,0.6954055185595603
438,1.3851360125492698,0.6960718358556429
439,1.3837599503259137,0.6965718716723189
440,1.3845799626552895,0.6955798048543059
441,1.384458335431199,0.6970292417562172
442,1.3842428866178478,0.6965222653664954
443,1.3841345165962498,0.69859919649417
444,1.3825539612470696,0.6973120112601481
445,1.3832959953236252,0.697954540723535
446,1.38359151583284,0.6964660145036162
447,1.3837403627835452,0.6979267545486694
448,1.3831400158878875,0.6991217072763943
449,1.3832806879867157,0.6968555256180023
450,1.3834715318870328,0.6980026292882554
451,1.3840339044661827,0.6975411372301785
452,1.3851146284303708,0.6958623737028745
453,1.3845626806423543,0.695816426482647
454,1.3821454284261896,0.6999343037945495
455,1.3850938274980136,0.69725311741437
456,1.3841396955322458,0.6973031819819315
457,1.3841492871851682,0.6976711545224603
458,1.3814449996844818,0.6989127593497707
459,1.3835293378459808,0.6978847091872943
460,1.3847034791288855,0.6961253640586382
461,1.3839266967691788,0.6972076660830137
462,1.3833357478793897,0.6966051978471617
463,1.3830632363960622,0.6977836762525175
464,1.3836880131671419,0.6980185401221933
465,1.3845964400055202,0.6975316766938663
466,1.3840244615867259,0.6974641916822625
467,1.3839340345364184,0.696521210922226
468,1.3840853479354893,0.6970162059278249
469,1.3839402978550899,0.6980878557652643
470,1.3844036258518968,0.6986288777020968
471,1.3831638485941713,0.6994191784428679
472,1.3825071037632146,0.6988438694104212
473,1.383307141936533,0.6972216955602986
474,1.3844312669615768,0.6967724196646856
475,1.384683656808176,0.6979251309004548
476,1.3840971517644516,0.6965570807048719
477,1.384669916780844,0.6965997104435206
478,1.3853615555044723,0.6957185129256553
479,1.384853206881105,0.6954809988606466
480,1.3839209312445497,0.6977361449163798
481,1.3839328072658956,0.6961837065614522
482,1.383822137158211,0.6974501838763011
483,1.3836331077634472,0.697448557608476
484,1.3824373079489356,0.7006303576505892
485,1.3834150737006914,0.6976019774806009
486,1.3837418085363902,0.7008494804166767
487,1.3841418857988157,0.6961842010214448
488,1.38216825557626,0.7008727042506274
489,1.381760659555322,0.698905573894172
490,1.3831688378635607,0.6969788739262106
491,1.383243956590352,0.6981948325623116
492,1.3833017539760293,0.6982331277640987
493,1.3832605154546973,0.6986230544439734
494,1.3833303582178402,0.6976591366679157
495,1.3843098401887233,0.6965354869831099
496,1.3826898019335585,0.6986773536289663
497,1.3830358279214057,0.6980271278859274
498,1.3831123388521203,0.6984166369590585
499,1.382478738654422,0.698493458058464
500,1.3826737444694728,0.6968625630485957
501,1.3826632949451334,0.6979236510586521
502,1.383671204317106,0.6969771493719593
503,1.3826280128057689,0.6982866302813024
504,1.3826279249637639,0.6979035888564641
505,1.382070324736643,0.6989264322538354
506,1.3833865479111127,0.6985349260848951
507,1.383207928100133,0.6989715556235618
508,1.3829546020319472,0.6982592056467108
509,1.383912427920729,0.6978060950155127
510,1.383387690333471,0.6982750461594155
511,1.382323400615013,0.69832488241261
512,1.3843923175035546,0.6965767491149576
513,1.382850755091127,0.698444588781764
514,1.3834829895871958,0.6976285408757049
515,1.3839276101627307,0.6971546225079662
516,1.3829402634406198,0.6978363033094906
517,1.3838344723938807,0.6980421828897032
518,1.3818701083121234,0.6986959724937944
519,1.3835324359947143,0.6984197394284484
520,1.3829951351636076,0.6981378553188555
521,1.3823822136611155,0.6981500881515681
522,1.3831062216873038,0.6979308417874929
523,1.3831430183698052,0.6983990825746702
524,1.3829894643532086,0.6978977501868657
525,1.3824950080347933,0.6986193091153554
526,1.3841428466855663,0.697314102763999
527,1.3831331641434534,0.6969559542392487
528,1.3826251585870029,0.6995491427305627
529,1.3840045622086417,0.6983022535704586
530,1.382480596094371,0.6974738729462776
531,1.3839802884211823,0.700043479227312
532,1.3849086399492063,0.69511273112063
533,1.3836340351055747,0.6985906158748283
534,1.3855251168415426,0.6960368483374108
535,1.3847221885914127,0.6978429216364203
536,1.383476753179069,0.6995702787009004
537,1.3831730137268703,0.6970126897981178
538,1.3827106166784078,0.6980796949980466
539,1.384139513248178,0.6977265962999161
540,1.3828077983774552,0.699446507376623
541,1.3852571363998876,0.6974440840961726
542,1.3844591507084294,0.6960827095187418
543,1.384846517892733,0.6967602374550959
544,1.3851589981687669,0.6960125873758368
545,1.385385105258798,0.6954811301473613
546,1.3844803865641764,0.6960737059173518
547,1.3855100977638541,0.6963187229551681
548,1.3844130230412635,0.6963261525448599
549,1.3842385548707012,0.6961869634858006
550,1.3838967876891568,0.6960163427066041
551,1.382356694163797,0.6975298859689334
552,1.3824955241320884,0.6984205376952206
553,1.3837960402579068,0.6981305014257018
554,1.3826618401427246,0.6990577328490885
555,1.3834007113627647,0.6968467798951554
556,1.3818036032049623,0.6978488726430832
557,1.3838041030789074,0.6980253261382177
558,1.3831989583495545,0.697025004621238
559,1.3847355052624664,0.6963043668770899
560,1.3820947451542502,0.698107112794434
561,1.3826228233232891,0.6985596082934505
562,1.3843152160377807,0.6979542443333151
563,1.3835562489348459,0.6963328257135061
564,1.3828035708023534,0.6982002255238898
565,1.3834654896362732,0.6971403066426107
566,1.3835895722179108,0.698707346230337
567,1.3846571033131587,0.6960852130839269
568,1.3839161340912727,0.6960389534496281
569,1.381463662232166,0.6993158347054159
570,1.3832926041187217,0.6974297263170486
571,1.3820931382783472,0.6974202933376783
572,1.3837892114435701,0.698034033213304
573,1.385184088594293,0.6964888862551075
574,1.3835124612262804,0.6959185743849027
575,1.3834292210264294,0.6969367124514493
576,1.3827962309938588,0.6998745663321182
577,1.3842246216045666,0.696618293144115
578,1.3846640190849566,0.6960411632782249
579,1.3846812217611155,0.6959110675677317
580,1.3847848161306555,0.696516515797676
581,1.3847740279621186,0.6967098038286379
582,1.3827917189358576,0.6971985613034196
583,1.3827390049554442,0.6986620048886021
584,1.382543779399297,0.6983628172988761
585,1.38315706084308,0.6989776735708594
586,1.3837276304557444,0.699070417547607
587,1.3828721741835277,0.6964455997426761
588,1.3842234197136474,0.698046721824228
589,1.382421488835387,0.6992390372165261
590,1.38416601268396,0.6968434917736271
591,1.3825460917329135,0.6982299003018636
592,1.383301893461785,0.701516737540563
593,1.3841950145622366,0.6965282526054338
594,1.3844234752872764,0.697236033709354
595,1.3819805690550913,0.698606272504482
596,1.383726899006051,0.6979215143069829
597,1.3825755688153445,0.6977616193359846
598,1.3837081617824563,0.6984421468624785
599,1.3841172775857524,0.6976196515165507
600,1.3825355870946903,0.6970779641986438
601,1.3830105083990314,0.697832738836062
602,1.3819420940527634,0.6977198645472527
603,1.3837488086800598,0.6980045449379917
604,1.3830493960070283,0.6976640813018633
605,1.3810822233625744,0.698337102181291
606,1.3834552936357996,0.6983773852932399
607,1.3820906054891953,0.6970121024610245
608,1.3834526702149275,0.6988190178117252
609,1.381633200533858,0.6993896648219732
610,1.383873087766508,0.6973814335247698
611,1.38378387635157,0.6977118207099231
612,1.3837065241516453,0.6971968803639825
613,1.3844445391332723,0.6964608888443746
614,1.3850882439172432,0.6960335071432536
615,1.3847492087513344,0.6958898946166583
616,1.3855160042031172,0.6962886999731195
617,1.3819189698320546,0.6992676112477638
618,1.3832386940989865,0.6981342127674246
619,1.3847336323430004,0.6969075340386395
620,1.3832681425698272,0.7006167548976533
621,1.3830791010295964,0.6984615358928022
622,1.3822555750880612,0.6971019412556739
623,1.3838735422179036,0.6989074255845863
624,1.3847815445432925,0.6971593463461693
625,1.3854142240329421,0.6955666587981459
626,1.385606948881661,0.6956325986477883
627,1.3835233203624482,0.6959284588558489
628,1.3830381940761114,0.6979219949204628
629,1.3828869349063804,0.6975296307440217
630,1.3835772724320354,0.6992118045279424
631,1.3822727546980391,0.6980268103006768
632,1.3843694508211797,0.698962370622648
633,1.3838637088123522,0.6975437987204556
634,1.382751094424017,0.6968910815236775
635,1.3830811128224412,0.698536238271624
636,1.384594907329235,0.6971022207034777
637,1.383232059952331,0.6976262046594054
638,1.3829427362849178,0.69756168872118
639,1.383552327479946,0.6988921618624909
640,1.3827384286411277,0.698013291715487
641,1.3828142013179656,0.6981280046306788
642,1.3840889434019725,0.6980747383547156
643,1.3840243110781936,0.6973820610405648
644,1.3826758127370382,0.6985756566739518
645,1.3840173119551515,0.6970678423977879
646,1.3843702884841727,0.697073547909521
647,1.3840968642877116,0.6967800012938509
648,1.3839885874834235,0.6971240537964045
649,1.3842851944846106,0.696672286685199
650,1.3839755620314107,0.6973350230077086
651,1.3833079372094645,0.697701544318025
652,1.3819343089104787,0.6992262857349496
653,1.3817308119170741,0.6990621714219111
654,1.3835802336125613,0.6969695094309442
655,1.3835715889658557,0.6973558705827417
656,1.3827957340843602,0.6989624662554428
657,1.3826895672572803,0.6982532585864742
658,1.3821550523309403,0.7005290145131007
659,1.3833075356946143,0.6975828619103998
660,1.3826211478612194,0.6997109008910449
661,1.3819871702695001,0.70131896939724
662,1.3829369574240897,0.6980418061420798
663,1.3840367108855618,0.6985234610702349
664,1.3846692621844,0.6966159052160232
665,1.3839486733283082,0.6965999530126515
666,1.3818621385723489,0.6980888710174387
667,1.3828965162849862,0.7022642230946724
668,1.3825982041554907,0.7008590825140204
669,1.381837422989275,0.6982399251090882
670,1.3821688421648932,0.6984783887999243
671,1.3825045868278094,0.6991276413406411
672,1.3821208260647238,0.6983023791416595
673,1.3839735865048621,0.6985581291660871
674,1.3831391237233872,0.6980839811571656
675,1.3815359944077932,0.697842943988162
676,1.3826986194065172,0.6990378266668211
677,1.3831250328723699,0.6978872743643583
678,1.3831916126214205,0.6976660900668467
679,1.3821173493312373,0.6989364688663178
680,1.3835538957761302,0.6966131047843254
681,1.3821356458478866,0.6990575745157456
682,1.3826152080134169,0.6985312187236193
683,1.3822859742053568,0.6988338009203405
684,1.3837476836083686,0.6989554113040776
685,1.38525945155724,0.6978009887481933
686,1.3854419705053986,0.6973973642949645
687,1.3852695201493834,0.6960100587712575
688,1.3818790512201993,0.6992579859821764
689,1.38252591678541,0.6990434267817567
690,1.3831274868690804,0.6968580429956793
691,1.3814937268898366,0.6986699865016763
692,1.3823044795423882,0.698875076932722
693,1.3819142773271151,0.6993403475578517
694,1.3835599812334531,0.6974787030318012
695,1.3847665143067434,0.6972474023767802
696,1.3837854302909276,0.6973594772080852
697,1.3831898753433467,0.6980233825573093
698,1.3828288571203136,0.6977484990676789
699,1.3836566884087644,0.6975608148259115
700,1.3834365565482885,0.6999667953342608
701,1.3820970982449239,0.697732735136056
702,1.3823496308773076,0.701413916432422
703,1.382203263779209,0.698505650644433
704,1.3823892491865375,0.698447531693058
705,1.38231981222488,0.7000110020784482
706,1.3817951918056566,0.6983501148414394
707,1.381814358747441,0.7026114736313689
708,1.382725746460157,0.6986405416030318
709,1.3823855828885074,0.7010630918964403
