Start concentration,Episode,Aeration_Time,Post_Aeration_Concentration,Input concentration,Reward,Average_predict_concentration
2.8169556059624146,2643,329,1.4176928062216478,35.0,-0.08726543188095093,tensor(1.4178)
2.816955605962413,2644,329,1.417692806221647,35.0,-0.08726495504379272,tensor(1.4178)
2.816955605962412,2645,329,1.4176928062216465,35.0,-0.0872645452618599,tensor(1.4178)
2.816955605962411,2646,329,1.417692806221646,35.0,-0.08726417273283005,tensor(1.4178)
2.816955605962411,2647,329,1.417692806221646,35.0,-0.08726375550031662,tensor(1.4178)
2.816955605962411,2648,329,1.417692806221646,35.0,-0.08726336061954498,tensor(1.4178)
2.816955605962411,2649,329,1.417692806221646,35.0,-0.08726295828819275,tensor(1.4178)
2.816955605962411,2650,329,1.417692806221646,35.0,-0.08726256340742111,tensor(1.4178)
2.816955605962411,2651,329,1.417692806221646,35.0,-0.08724115043878555,tensor(1.4177)
2.816955605962411,2652,329,1.417692806221646,35.0,-0.0872410461306572,tensor(1.4177)
2.816955605962411,2653,329,1.417692806221646,35.0,-0.08724093437194824,tensor(1.4177)
2.816955605962411,2654,329,1.417692806221646,35.0,-0.08724084496498108,tensor(1.4177)
2.816955605962411,2655,329,1.417692806221646,35.0,-0.08724074065685272,tensor(1.4177)
2.816955605962411,2656,329,1.417692806221646,35.0,-0.08724058419466019,tensor(1.4177)
2.816955605962411,2657,329,1.417692806221646,35.0,-0.08724056929349899,tensor(1.4177)
2.816955605962411,2658,329,1.417692806221646,35.0,-0.08724045753479004,tensor(1.4177)
2.816955605962411,2659,329,1.417692806221646,35.0,-0.08724036067724228,tensor(1.4177)
2.816955605962411,2660,329,1.417692806221646,35.0,-0.08724025636911392,tensor(1.4177)
2.816955605962411,2661,329,1.417692806221646,35.0,-0.08723626285791397,tensor(1.4177)
2.816955605962411,2662,329,1.417692806221646,35.0,-0.08723626285791397,tensor(1.4177)
2.816955605962411,2663,329,1.417692806221646,35.0,-0.08723626285791397,tensor(1.4177)
2.816955605962411,2664,329,1.417692806221646,35.0,-0.08723626285791397,tensor(1.4177)
2.816955605962411,2665,329,1.417692806221646,35.0,-0.08723626285791397,tensor(1.4177)
2.816955605962411,2666,329,1.417692806221646,35.0,-0.08723626285791397,tensor(1.4177)
2.816955605962411,2667,329,1.417692806221646,35.0,-0.08723615854978561,tensor(1.4177)
2.816955605962411,2668,329,1.417692806221646,35.0,-0.08723615854978561,tensor(1.4177)
2.816955605962411,2669,329,1.417692806221646,35.0,-0.08723615854978561,tensor(1.4177)
2.816955605962411,2670,329,1.417692806221646,35.0,-0.08723615854978561,tensor(1.4177)
2.816955605962411,2671,329,1.417692806221646,35.0,-0.08723507076501846,tensor(1.4177)
2.816955605962411,2672,329,1.417692806221646,35.0,-0.08723507076501846,tensor(1.4177)
2.816955605962411,2673,329,1.417692806221646,35.0,-0.08723507076501846,tensor(1.4177)
2.816955605962411,2674,329,1.417692806221646,35.0,-0.08723501861095428,tensor(1.4177)
2.816955605962411,2675,329,1.417692806221646,35.0,-0.08723501861095428,tensor(1.4177)
2.816955605962411,2676,329,1.417692806221646,35.0,-0.08723501861095428,tensor(1.4177)
2.816955605962411,2677,329,1.417692806221646,35.0,-0.08723501861095428,tensor(1.4177)
2.816955605962411,2678,329,1.417692806221646,35.0,-0.08723501861095428,tensor(1.4177)
2.816955605962411,2679,329,1.417692806221646,35.0,-0.08723501861095428,tensor(1.4177)
2.816955605962411,2680,329,1.417692806221646,35.0,-0.08723501861095428,tensor(1.4177)
2.816955605962411,2681,329,1.417692806221646,35.0,-0.0872345119714737,tensor(1.4177)
2.816955605962411,2682,329,1.417692806221646,35.0,-0.0872344896197319,tensor(1.4177)
2.816955605962411,2683,329,1.417692806221646,35.0,-0.0872344896197319,tensor(1.4177)
2.816955605962411,2684,329,1.417692806221646,35.0,-0.0872344896197319,tensor(1.4177)
2.816955605962411,2685,329,1.417692806221646,35.0,-0.0872344896197319,tensor(1.4177)
2.816955605962411,2686,329,1.417692806221646,35.0,-0.0872344896197319,tensor(1.4177)
2.816955605962411,2687,329,1.417692806221646,35.0,-0.0872344896197319,tensor(1.4177)
2.816955605962411,2688,329,1.417692806221646,35.0,-0.0872344896197319,tensor(1.4177)
2.816955605962411,2689,329,1.417692806221646,35.0,-0.0872344896197319,tensor(1.4177)
2.816955605962411,2690,329,1.417692806221646,35.0,-0.0872344896197319,tensor(1.4177)
2.816955605962411,2691,329,1.417692806221646,35.0,-0.08723418414592743,tensor(1.4177)
2.816955605962411,2692,329,1.417692806221646,35.0,-0.08723418414592743,tensor(1.4177)
2.816955605962411,2693,329,1.417692806221646,35.0,-0.08723418414592743,tensor(1.4177)
2.816955605962411,2694,329,1.417692806221646,35.0,-0.08723418414592743,tensor(1.4177)
2.816955605962411,2695,329,1.417692806221646,35.0,-0.08723418414592743,tensor(1.4177)
2.816955605962411,2696,329,1.417692806221646,35.0,-0.08723418414592743,tensor(1.4177)
2.816955605962411,2697,329,1.417692806221646,35.0,-0.08723418414592743,tensor(1.4177)
2.816955605962411,2698,329,1.417692806221646,35.0,-0.08723418414592743,tensor(1.4177)
2.816955605962411,2699,329,1.417692806221646,35.0,-0.08723418414592743,tensor(1.4177)
2.816955605962411,2700,329,1.417692806221646,35.0,-0.08723418414592743,tensor(1.4177)
2.816955605962411,2701,329,1.417692806221646,35.0,-0.08723397552967072,tensor(1.4177)
2.816955605962411,2702,329,1.417692806221646,35.0,-0.08723397552967072,tensor(1.4177)
2.816955605962411,2703,329,1.417692806221646,35.0,-0.08723397552967072,tensor(1.4177)
2.816955605962411,2704,329,1.417692806221646,35.0,-0.08723397552967072,tensor(1.4177)
2.816955605962411,2705,329,1.417692806221646,35.0,-0.0872340276837349,tensor(1.4177)
2.816955605962411,2706,329,1.417692806221646,35.0,-0.0872340276837349,tensor(1.4177)
2.816955605962411,2707,329,1.417692806221646,35.0,-0.0872340276837349,tensor(1.4177)
2.816955605962411,2708,329,1.417692806221646,35.0,-0.0872340276837349,tensor(1.4177)
2.816955605962411,2709,329,1.417692806221646,35.0,-0.0872340276837349,tensor(1.4177)
2.816955605962411,2710,329,1.417692806221646,35.0,-0.08723397552967072,tensor(1.4177)
2.816955605962411,2711,329,1.417692806221646,35.0,-0.08723397552967072,tensor(1.4177)
2.816955605962411,2712,329,1.417692806221646,35.0,-0.08723397552967072,tensor(1.4177)
2.816955605962411,2713,329,1.417692806221646,35.0,-0.08723397552967072,tensor(1.4177)
2.816955605962411,2714,329,1.417692806221646,35.0,-0.08723397552967072,tensor(1.4177)
2.816955605962411,2715,329,1.417692806221646,35.0,-0.08723397552967072,tensor(1.4177)
2.816955605962411,2716,329,1.417692806221646,35.0,-0.08723397552967072,tensor(1.4177)
2.816955605962411,2717,329,1.417692806221646,35.0,-0.08723397552967072,tensor(1.4177)
2.816955605962411,2718,329,1.417692806221646,35.0,-0.08723397552967072,tensor(1.4177)
2.816955605962411,2719,329,1.417692806221646,35.0,-0.08723397552967072,tensor(1.4177)
2.816955605962411,2720,329,1.417692806221646,35.0,-0.08723397552967072,tensor(1.4177)
2.816955605962411,2721,329,1.417692806221646,35.0,-0.08723393082618713,tensor(1.4177)
2.816955605962411,2722,329,1.417692806221646,35.0,-0.08723393082618713,tensor(1.4177)
2.816955605962411,2723,329,1.417692806221646,35.0,-0.08723393082618713,tensor(1.4177)
2.816955605962411,2724,329,1.417692806221646,35.0,-0.08723393082618713,tensor(1.4177)
2.816955605962411,2725,329,1.417692806221646,35.0,-0.08723393082618713,tensor(1.4177)
2.816955605962411,2726,329,1.417692806221646,35.0,-0.08723393082618713,tensor(1.4177)
2.816955605962411,2727,329,1.417692806221646,35.0,-0.08723393082618713,tensor(1.4177)
2.816955605962411,2728,329,1.417692806221646,35.0,-0.08723393082618713,tensor(1.4177)
2.816955605962411,2729,329,1.417692806221646,35.0,-0.08723393082618713,tensor(1.4177)
2.816955605962411,2730,329,1.417692806221646,35.0,-0.08723393082618713,tensor(1.4177)
2.816955605962411,2731,329,1.417692806221646,35.0,-0.08723387867212296,tensor(1.4177)
2.816955605962411,2732,329,1.417692806221646,35.0,-0.08723387867212296,tensor(1.4177)
2.816955605962411,2733,329,1.417692806221646,35.0,-0.08723387867212296,tensor(1.4177)
2.816955605962411,2734,329,1.417692806221646,35.0,-0.08723387867212296,tensor(1.4177)
2.816955605962411,2735,329,1.417692806221646,35.0,-0.08723387867212296,tensor(1.4177)
2.816955605962411,2736,329,1.417692806221646,35.0,-0.08723387867212296,tensor(1.4177)
2.816955605962411,2737,329,1.417692806221646,35.0,-0.08723387867212296,tensor(1.4177)
2.816955605962411,2738,329,1.417692806221646,35.0,-0.08723387867212296,tensor(1.4177)
2.816955605962411,2739,329,1.417692806221646,35.0,-0.08723387867212296,tensor(1.4177)
2.816955605962411,2740,329,1.417692806221646,35.0,-0.08723387867212296,tensor(1.4177)
2.816955605962411,2741,329,1.417692806221646,35.0,-0.08723382651805878,tensor(1.4177)
2.816955605962411,2742,329,1.417692806221646,35.0,-0.08723382651805878,tensor(1.4177)
2.816955605962411,2743,329,1.417692806221646,35.0,-0.08723382651805878,tensor(1.4177)
2.816955605962411,2744,329,1.417692806221646,35.0,-0.08723382651805878,tensor(1.4177)
2.816955605962411,2745,329,1.417692806221646,35.0,-0.08723382651805878,tensor(1.4177)
2.816955605962411,2746,329,1.417692806221646,35.0,-0.08723382651805878,tensor(1.4177)
2.816955605962411,2747,329,1.417692806221646,35.0,-0.08723382651805878,tensor(1.4177)
2.816955605962411,2748,329,1.417692806221646,35.0,-0.08723382651805878,tensor(1.4177)
2.816955605962411,2749,329,1.417692806221646,35.0,-0.08723382651805878,tensor(1.4177)
2.900288939295744,2750,329,1.4596320781558851,37.0,-0.09171908348798752,tensor(1.4283)
2.9404807415660565,2751,329,1.4798594572551869,37.0,-0.10213589668273926,tensor(1.4520)
2.9598653132028874,2752,329,1.4896151551096564,37.0,-0.10492979735136032,tensor(1.4581)
2.969214523646754,2753,329,1.4943203440597654,37.0,-0.10708039253950119,tensor(1.4628)
2.9737236630572754,2754,329,1.4965896643468923,37.0,-0.10812709480524063,tensor(1.4650)
2.9758984283324383,2755,329,1.4976841612141107,37.0,-0.10874593257904053,tensor(1.4664)
2.9769473211635225,2756,329,1.4982120388341833,37.0,-0.10894930362701416,tensor(1.4668)
2.977453203882759,2757,329,1.4984666350693299,37.0,-0.1091533899307251,tensor(1.4672)
2.977697191941441,2758,329,1.4985894272478313,37.0,-0.1093565970659256,tensor(1.4677)
2.9778148677791716,2759,329,1.4986486501153353,37.0,-0.10955794155597687,tensor(1.4681)
2.9778716230271964,2760,329,1.4986772134007027,37.0,-0.10975700616836548,tensor(1.4685)
2.977898996175673,2761,329,1.4986909895197147,37.0,-0.12059294432401657,tensor(1.4911)
2.9779121982897268,2762,329,1.4986976337643314,37.0,-0.12063953280448914,tensor(1.4912)
2.9779185656908176,2763,329,1.4987008382943219,37.0,-0.12068556249141693,tensor(1.4913)
2.977921636698725,2764,329,1.4987023838443507,37.0,-0.12073099613189697,tensor(1.4914)
2.9779231178508363,2765,329,1.4987031292656448,37.0,-0.12077599763870239,tensor(1.4915)
2.9779238322129093,2766,329,1.4987034887835478,37.0,-0.1208203136920929,tensor(1.4916)
2.9779241767509,2767,329,1.4987036621796175,37.0,-0.1208641454577446,tensor(1.4917)
2.977924342922133,2768,329,1.498703745808824,37.0,-0.1209075003862381,tensor(1.4917)
2.9779244230667894,2769,329,1.4987037861433263,37.0,-0.12095028907060623,tensor(1.4918)
2.9779244617206877,2770,329,1.4987038055967226,37.0,-0.12099259346723557,tensor(1.4919)
2.9779244803635256,2771,329,1.498703814979127,37.0,-0.12340639531612396,tensor(1.4968)
2.9779244893549963,2772,329,1.498703819504276,37.0,-0.12341823428869247,tensor(1.4968)
2.9779244936915976,2773,329,1.4987038216867627,37.0,-0.12342998385429382,tensor(1.4969)
2.9779244957831477,2774,329,1.4987038227393796,37.0,-0.12344145774841309,tensor(1.4969)
2.977924496791905,2775,329,1.4987038232470584,37.0,-0.12345283478498459,tensor(1.4969)
2.9779244972784307,2776,329,1.4987038234919128,37.0,-0.12346410006284714,tensor(1.4969)
2.977924497513083,2777,329,1.4987038236100065,37.0,-0.12347518652677536,tensor(1.4969)
2.9779244976262564,2778,329,1.4987038236669634,37.0,-0.12348617613315582,tensor(1.4970)
2.97792449768084,2779,329,1.4987038236944337,37.0,-0.12349695712327957,tensor(1.4970)
2.9779244977071655,2780,329,1.4987038237076826,37.0,-0.12350769340991974,tensor(1.4970)
2.9779244977198625,2781,329,1.4987038237140726,37.0,-0.12411590665578842,tensor(1.4982)
2.9779244977259864,2782,329,1.4987038237171546,37.0,-0.12411881983280182,tensor(1.4982)
2.9779244977289396,2783,329,1.498703823718641,37.0,-0.12412179261445999,tensor(1.4982)
2.9779244977303643,2784,329,1.498703823719358,37.0,-0.12412463128566742,tensor(1.4982)
2.9779244977310513,2785,329,1.4987038237197037,37.0,-0.12412755191326141,tensor(1.4983)
2.9779244977313826,2786,329,1.4987038237198704,37.0,-0.12413035333156586,tensor(1.4983)
2.9779244977315424,2787,329,1.4987038237199508,37.0,-0.12413304299116135,tensor(1.4983)
2.9779244977316193,2788,329,1.4987038237199894,37.0,-0.12413591891527176,tensor(1.4983)
2.9779244977316566,2789,329,1.4987038237200083,37.0,-0.12413860112428665,tensor(1.4983)
2.9779244977316743,2790,329,1.4987038237200172,37.0,-0.12414127588272095,tensor(1.4983)
2.977924497731683,2791,329,1.4987038237200216,37.0,-0.12429336458444595,tensor(1.4986)
2.977924497731687,2792,329,1.4987038237200236,37.0,-0.12429408729076385,tensor(1.4986)
2.9779244977316894,2793,329,1.4987038237200248,37.0,-0.12429486960172653,tensor(1.4986)
2.9779244977316903,2794,329,1.4987038237200252,37.0,-0.12429551780223846,tensor(1.4986)
2.9779244977316908,2795,329,1.4987038237200254,37.0,-0.12429633736610413,tensor(1.4986)
2.977924497731691,2796,329,1.4987038237200256,37.0,-0.12429703027009964,tensor(1.4986)
2.977924497731691,2797,329,1.4987038237200256,37.0,-0.12429773062467575,tensor(1.4986)
2.977924497731691,2798,329,1.4987038237200256,37.0,-0.12429846078157425,tensor(1.4986)
2.977924497731691,2799,329,1.4987038237200256,37.0,-0.12429913878440857,tensor(1.4986)
3.102924497731691,2800,329,1.5616127316213846,40.0,-0.1405661255121231,tensor(1.5302)
3.16321220113716,2801,329,1.591953800270337,40.0,-0.15713432431221008,tensor(1.5606)
3.192289058592406,2802,329,1.6065873470520413,40.0,-0.1654139757156372,tensor(1.5752)
3.206312874258206,2803,329,1.6136451304772046,40.0,-0.16946494579315186,tensor(1.5822)
3.2130765833739874,2804,329,1.6170491109078948,40.0,-0.17139171063899994,tensor(1.5855)
3.2163387312867324,2805,329,1.6186908562087228,40.0,-0.1723366528749466,tensor(1.5871)
3.2179120705333593,2806,329,1.619482672638832,40.0,-0.1728043407201767,tensor(1.5879)
3.218670894612214,2807,329,1.619864566991552,40.0,-0.17303679883480072,tensor(1.5883)
3.219036876700237,2808,329,1.620048755259304,40.0,-0.17326954007148743,tensor(1.5887)
3.219213390456833,2809,329,1.62013758956056,40.0,-0.1735008955001831,tensor(1.5891)
3.2192985233288702,2810,329,1.620180434488611,40.0,-0.17373020946979523,tensor(1.5895)
3.2193395830515854,2811,329,1.620201098667129,40.0,-0.1870630830526352,tensor(1.6117)
3.2193593862226653,2812,329,1.620211065034054,40.0,-0.18713214993476868,tensor(1.6118)
3.219368937324302,2813,329,1.6202158718290396,40.0,-0.18720033764839172,tensor(1.6119)
3.219373543836163,2814,329,1.6202181901540829,40.0,-0.18726778030395508,tensor(1.6120)
3.2193757655643296,2815,329,1.620219308286024,40.0,-0.18733429908752441,tensor(1.6121)
3.2193768371074394,2816,329,1.6202198475628784,40.0,-0.18739986419677734,tensor(1.6122)
3.219377353914425,2817,329,1.6202201076569829,40.0,-0.18746483325958252,tensor(1.6123)
3.2193776031712753,2818,329,1.6202202331007927,40.0,-0.18752874433994293,tensor(1.6124)
3.2193777233882592,2819,329,1.620220293602546,40.0,-0.1875918060541153,tensor(1.6125)
3.2193777813691065,2820,329,1.6202203227826404,40.0,-0.1876540333032608,tensor(1.6126)
3.2193778093333636,2821,329,1.6202203368562473,40.0,-0.19111086428165436,tensor(1.6182)
3.2193778228205705,2822,329,1.620220343643971,40.0,-0.19112706184387207,tensor(1.6183)
3.219377829325472,2823,329,1.620220346917701,40.0,-0.19114305078983307,tensor(1.6183)
3.2193778324627966,2824,329,1.6202203484966262,40.0,-0.19115878641605377,tensor(1.6183)
3.2193778339759334,2825,329,1.6202203492581446,40.0,-0.19117438793182373,tensor(1.6183)
3.219377834705722,2826,329,1.6202203496254262,40.0,-0.19118987023830414,tensor(1.6184)
3.2193778350577,2827,329,1.6202203498025667,40.0,-0.1912050098180771,tensor(1.6184)
3.2193778352274594,2828,329,1.6202203498880017,40.0,-0.19121982157230377,tensor(1.6184)
3.2193778353093347,2829,329,1.6202203499292072,40.0,-0.19123469293117523,tensor(1.6184)
3.2193778353488236,2830,329,1.6202203499490808,40.0,-0.19124925136566162,tensor(1.6185)
3.219377835367869,2831,329,1.6202203499586656,40.0,-0.1920531988143921,tensor(1.6198)
3.2193778353770544,2832,329,1.6202203499632886,40.0,-0.19205701351165771,tensor(1.6198)
3.2193778353814846,2833,329,1.6202203499655181,40.0,-0.19206061959266663,tensor(1.6198)
3.2193778353836215,2834,329,1.6202203499665935,40.0,-0.19206425547599792,tensor(1.6198)
3.219377835384652,2835,329,1.6202203499671122,40.0,-0.19206787645816803,tensor(1.6198)
3.219377835385149,2836,329,1.6202203499673624,40.0,-0.19207148253917694,tensor(1.6198)
3.219377835385389,2837,329,1.620220349967483,40.0,-0.19207504391670227,tensor(1.6198)
3.2193778353855045,2838,329,1.6202203499675412,40.0,-0.19207845628261566,tensor(1.6198)
3.2193778353855604,2839,329,1.6202203499675694,40.0,-0.19208183884620667,tensor(1.6198)
3.219377835385587,2840,329,1.6202203499675827,40.0,-0.19208525121212006,tensor(1.6198)
3.2193778353856,2841,329,1.6202203499675891,40.0,-0.19227103888988495,tensor(1.6201)
3.219377835385606,2842,329,1.6202203499675925,40.0,-0.1922719031572342,tensor(1.6201)
3.2193778353856093,2843,329,1.620220349967594,40.0,-0.19227281212806702,tensor(1.6201)
3.219377835385611,2844,329,1.620220349967595,40.0,-0.19227361679077148,tensor(1.6201)
3.219377835385612,2845,329,1.6202203499675953,40.0,-0.19227445125579834,tensor(1.6201)
3.219377835385612,2846,329,1.6202203499675953,40.0,-0.192275270819664,tensor(1.6201)
3.219377835385612,2847,329,1.6202203499675953,40.0,-0.19227589666843414,tensor(1.6201)
3.219377835385612,2848,329,1.6202203499675953,40.0,-0.19227683544158936,tensor(1.6201)
3.219377835385612,2849,329,1.6202203499675953,40.0,-0.19227753579616547,tensor(1.6201)
3.052711168718946,2850,329,1.5363418060991172,36.0,-0.161147341132164,tensor(1.5677)
2.972327564178321,2851,329,1.4958870479005137,36.0,-0.1390242725610733,tensor(1.5273)
2.9335584209046592,2852,329,1.4763756521915747,36.0,-0.1290290504693985,tensor(1.5080)
2.914860000016926,2853,329,1.4669652742913568,36.0,-0.12426678836345673,tensor(1.4985)
2.9058417211958836,2854,329,1.4624266337171028,36.0,-0.12197287380695343,tensor(1.4939)
2.901492190645557,2855,329,1.4602376399826658,36.0,-0.1207786276936531,tensor(1.4915)
2.899394404983388,2856,329,1.4591818847425204,36.0,-0.12039080262184143,tensor(1.4907)
2.8983826395449155,2857,329,1.458672692272227,36.0,-0.12000378966331482,tensor(1.4899)
2.897894663427551,2858,329,1.4584271079152245,36.0,-0.11981262266635895,tensor(1.4895)
2.89765931175209,2859,329,1.4583086621802164,36.0,-0.11962246149778366,tensor(1.4891)
2.8975458012560407,2860,329,1.4582515356094818,36.0,-0.11943419277667999,tensor(1.4887)
2.8974910549590867,2861,329,1.4582239833714576,36.0,-0.1084253340959549,tensor(1.4657)
2.8974646507309805,2862,329,1.4582106948822247,36.0,-0.10837703943252563,tensor(1.4656)
2.897451915928799,2863,329,1.458204285822244,36.0,-0.1083294153213501,tensor(1.4655)
2.8974457739129837,2864,329,1.458201194722186,36.0,-0.10828235745429993,tensor(1.4654)
2.8974428116087614,2865,329,1.458199703879598,36.0,-0.10823605954647064,tensor(1.4653)
2.897441382884615,2866,329,1.458198984843792,36.0,-0.10819029808044434,tensor(1.4652)
2.897440693808634,2867,329,1.4581986380516527,36.0,-0.10814528167247772,tensor(1.4651)
2.8974403614661672,2868,329,1.4581984707932396,36.0,-0.10810082405805588,tensor(1.4650)
2.8974402011768547,2869,329,1.4581983901242348,36.0,-0.10805703699588776,tensor(1.4649)
2.8974401238690586,2870,329,1.4581983512174426,36.0,-0.108013816177845,tensor(1.4648)
2.8974400865833827,2871,329,1.4581983324526333,36.0,-0.1057087779045105,tensor(1.4598)
2.8974400686004405,2872,329,1.4581983234023352,36.0,-0.10569854825735092,tensor(1.4598)
2.897440059927238,2873,329,1.4581983190373617,36.0,-0.10568840801715851,tensor(1.4598)
2.8974400557441387,2874,329,1.458198316932128,36.0,-0.10567844659090042,tensor(1.4597)
2.8974400537266227,2875,329,1.4581983159167704,36.0,-0.10566861182451248,tensor(1.4597)
2.8974400527535717,2876,329,1.4581983154270617,36.0,-0.10565891116857529,tensor(1.4597)
2.8974400522842676,2877,329,1.4581983151908744,36.0,-0.10564937442541122,tensor(1.4597)
2.897440052057921,2878,329,1.4581983150769606,36.0,-0.1056400015950203,tensor(1.4597)
2.897440051948754,2879,329,1.4581983150220201,36.0,-0.10563071072101593,tensor(1.4596)
2.897440051896103,2880,329,1.4581983149955222,36.0,-0.10562154650688171,tensor(1.4596)
2.897440051870709,2881,329,1.4581983149827422,36.0,-0.10513068735599518,tensor(1.4585)
2.897440051858461,2882,329,1.4581983149765783,36.0,-0.10512851923704147,tensor(1.4585)
2.8974400518525543,2883,329,1.4581983149736055,36.0,-0.10512634366750717,tensor(1.4585)
2.8974400518497054,2884,329,1.4581983149721718,36.0,-0.10512424260377884,tensor(1.4585)
2.8974400518483314,2885,329,1.4581983149714803,36.0,-0.10512213408946991,tensor(1.4585)
2.897440051847669,2886,329,1.4581983149711468,36.0,-0.10512006282806396,tensor(1.4585)
2.897440051847349,2887,329,1.4581983149709858,36.0,-0.10511795431375504,tensor(1.4585)
2.8974400518471946,2888,329,1.4581983149709081,36.0,-0.10511600226163864,tensor(1.4585)
2.8974400518471204,2889,329,1.4581983149708708,36.0,-0.1051139235496521,tensor(1.4585)
2.8974400518470844,2890,329,1.4581983149708526,36.0,-0.10511206835508347,tensor(1.4585)
2.897440051847067,2891,329,1.458198314970844,36.0,-0.10500693321228027,tensor(1.4583)
2.8974400518470587,2892,329,1.4581983149708397,36.0,-0.10500644892454147,tensor(1.4583)
2.897440051847055,2893,329,1.458198314970838,36.0,-0.10500598698854446,tensor(1.4583)
2.8974400518470533,2894,329,1.458198314970837,36.0,-0.10500562936067581,tensor(1.4583)
2.8974400518470524,2895,329,1.4581983149708366,36.0,-0.10500519722700119,tensor(1.4583)
2.8974400518470516,2896,329,1.4581983149708362,36.0,-0.10500474274158478,tensor(1.4583)
2.8974400518470516,2897,329,1.4581983149708362,36.0,-0.10500429570674896,tensor(1.4583)
2.8974400518470516,2898,329,1.4581983149708362,36.0,-0.10500387847423553,tensor(1.4583)
2.8974400518470516,2899,329,1.4581983149708362,36.0,-0.10500344634056091,tensor(1.4583)
2.8557733851803846,2900,329,1.4372286790037163,35.0,-0.1050029918551445,tensor(1.4583)
2.8356774840452283,2901,329,1.4271149894540656,35.0,-0.09784441441297531,tensor(1.4424)
2.825985198226813,2902,329,1.4222371405268308,35.0,-0.09775105118751526,tensor(1.4422)
2.8213105930048794,2903,329,1.4198845460517762,35.0,-0.09762918204069138,tensor(1.4419)
2.819056023299619,2904,329,1.4187498859082128,35.0,-0.09749479591846466,tensor(1.4416)
2.8179686406620372,2905,329,1.4182026374746035,35.0,-0.09735535085201263,tensor(1.4413)
2.817444194246495,2906,329,1.417938698664567,35.0,-0.09721463173627853,tensor(1.4409)
2.817191252886877,2907,329,1.417811400546994,35.0,-0.09707435220479965,tensor(1.4406)
2.817069258857536,2908,329,1.4177500044577431,35.0,-0.09693539887666702,tensor(1.4403)
2.8170104209386704,2909,329,1.417720393023991,35.0,-0.09679793566465378,tensor(1.4400)
2.816982043314658,2910,329,1.4177061113813074,35.0,-0.09666245430707932,tensor(1.4397)
2.8169683567404196,2911,329,1.4176992233218013,35.0,-0.08950954675674438,tensor(1.4231)
2.816961755683393,2912,329,1.417695901199493,35.0,-0.08947794884443283,tensor(1.4230)
2.8169585719828474,2913,329,1.4176942989344978,35.0,-0.08944689482450485,tensor(1.4230)
2.816957036478894,2914,329,1.4176935261594836,35.0,-0.08941619843244553,tensor(1.4229)
2.8169562959028385,2915,329,1.4176931534488366,35.0,-0.08938593417406082,tensor(1.4228)
2.8169559387218017,2916,329,1.4176929736898851,35.0,-0.08935604989528656,tensor(1.4227)
2.8169557664528067,2917,329,1.4176928869918504,35.0,-0.08932671695947647,tensor(1.4227)
2.8169556833671896,2918,329,1.4176928451772468,35.0,-0.08929761499166489,tensor(1.4226)
2.8169556432948615,2919,329,1.4176928250099956,35.0,-0.08926909416913986,tensor(1.4225)
2.816955623967912,2920,329,1.4176928152832975,35.0,-0.08924083411693573,tensor(1.4225)
2.8169556146464934,2921,329,1.4176928105920952,35.0,-0.08772597461938858,tensor(1.4189)
2.8169556101507576,2922,329,1.4176928083295206,35.0,-0.08771919459104538,tensor(1.4189)
2.8169556079824574,2923,329,1.4176928072382775,35.0,-0.08771245181560516,tensor(1.4188)
2.8169556069366823,2924,329,1.417692806711969,35.0,-0.08770591020584106,tensor(1.4188)
2.8169556064323036,2925,329,1.4176928064581296,35.0,-0.08769931644201279,tensor(1.4188)
2.816955606189041,2926,329,1.4176928063357024,35.0,-0.0876929759979248,tensor(1.4188)
2.8169556060717147,2927,329,1.4176928062766556,35.0,-0.08768659085035324,tensor(1.4188)
2.816955606015128,2928,329,1.417692806248177,35.0,-0.0876803994178772,tensor(1.4188)
2.816955605987836,2929,329,1.4176928062344418,35.0,-0.08767431974411011,tensor(1.4187)
2.816955605974673,2930,329,1.4176928062278173,35.0,-0.08766818046569824,tensor(1.4187)
2.816955605968325,2931,329,1.4176928062246223,35.0,-0.08734077215194702,tensor(1.4179)
2.816955605965263,2932,329,1.4176928062230814,35.0,-0.08733925968408585,tensor(1.4179)
2.8169556059637864,2933,329,1.4176928062223384,35.0,-0.08733779191970825,tensor(1.4179)
2.8169556059630745,2934,329,1.41769280622198,35.0,-0.08733637630939484,tensor(1.4179)
2.8169556059627308,2935,329,1.417692806221807,35.0,-0.0873349979519844,tensor(1.4179)
2.816955605962565,2936,329,1.4176928062217238,35.0,-0.08733358234167099,tensor(1.4179)
2.816955605962485,2937,329,1.4176928062216834,35.0,-0.08733218908309937,tensor(1.4179)
2.8169556059624465,2938,329,1.417692806221664,35.0,-0.0873308926820755,tensor(1.4179)
2.816955605962428,2939,329,1.4176928062216547,35.0,-0.08732955902814865,tensor(1.4179)
2.816955605962419,2940,329,1.41769280622165,35.0,-0.08732821047306061,tensor(1.4179)
2.8169556059624146,2941,329,1.4176928062216478,35.0,-0.0872572734951973,tensor(1.4177)
2.816955605962413,2942,329,1.417692806221647,35.0,-0.08725697547197342,tensor(1.4177)
2.816955605962412,2943,329,1.4176928062216465,35.0,-0.08725659549236298,tensor(1.4177)
2.816955605962411,2944,329,1.417692806221646,35.0,-0.0872562974691391,tensor(1.4177)
2.816955605962411,2945,329,1.417692806221646,35.0,-0.08725598454475403,tensor(1.4177)
2.816955605962411,2946,329,1.417692806221646,35.0,-0.08725573122501373,tensor(1.4177)
